"","mark","family.group","functional.group","family.cluster","no.subfamilies.FG","subfamily.count_200bp.FG","intersect.count_200bp.FG","uniqueID.FG","pvalue","mean.value","sd.value","log2FC","perC"
"14799","ENCFF978MNS","G6","PG1","LTR7",2,60,3,"ENCFF978MNS G6 PG1 LTR7",0.02,0.28,0.587409997404287,1.64385618977472,0.05
"14800","ENCFF978MNS","G6","PG10","LTR7",2,143,0,"ENCFF978MNS G6 PG10 LTR7",2,0.51,0.611258017236881,-0.594548549550354,0
"14801","ENCFF978MNS","G6","PG11","LTR7",1,84,0,"ENCFF978MNS G6 PG11 LTR7",2,0.45,0.657128740672771,-0.53605290024021,0
"14802","ENCFF978MNS","G6","PG12","LTR7",4,620,1,"ENCFF978MNS G6 PG12 LTR7",1.78,2.05,1.31329641541713,-0.608809242675524,0.00161290322580645
"14803","ENCFF978MNS","G6","PG2","LTR7",3,501,0,"ENCFF978MNS G6 PG2 LTR7",2,2.75,1.66590891865448,-1.90689059560852,0
"14804","ENCFF978MNS","G6","PG3","LTR7",3,133,0,"ENCFF978MNS G6 PG3 LTR7",2,0.74,0.786502294075395,-0.799087306074004,0
"14805","ENCFF978MNS","G6","PG4","LTR7",1,28,0,"ENCFF978MNS G6 PG4 LTR7",2,0.14,0.376587548676509,-0.189033824390017,0
"14806","ENCFF978MNS","G6","PG5","LTR7",2,24,0,"ENCFF978MNS G6 PG5 LTR7",2,0.16,0.41971611377408,-0.214124805352847,0
"14807","ENCFF978MNS","G6","PG6","LTR7",2,35,0,"ENCFF978MNS G6 PG6 LTR7",2,0.25,0.519809599951771,-0.321928094887362,0
"14808","ENCFF978MNS","G6","PG7","LTR7",1,47,0,"ENCFF978MNS G6 PG7 LTR7",2,0.28,0.533333333333333,-0.356143810225275,0
"14809","ENCFF978MNS","G6","PG8","LTR7",5,134,2,"ENCFF978MNS G6 PG8 LTR7",0.22,0.56,0.742912640839549,0.943416471633632,0.0149253731343284
"14810","ENCFF978MNS","G6","PG9","LTR7",10,1565,28,"ENCFF978MNS G6 PG9 LTR7",0,5.25,2.24001713557659,2.21412480535285,0.0178913738019169
"14811","ENCFF978MNS","G8","PG1","LTR13",3,152,21,"ENCFF978MNS G8 PG1 LTR13",0,1.92,1.49531254122996,2.913463249532,0.138157894736842
"14812","ENCFF978MNS","G8","PG2","LTR13",5,106,15,"ENCFF978MNS G8 PG2 LTR13",0,1.44,1.04755607839091,2.71311885221184,0.141509433962264
"14813","ENCFF978MNS","G8","PG3","LTR13",9,360,17,"ENCFF978MNS G8 PG3 LTR13",0,4.32,1.95856059287416,1.75849875571585,0.0472222222222222
"14814","ENCFF978MNS","G9","PG1","LTR23",2,332,1,"ENCFF978MNS G9 PG1 LTR23",1.42,1.23,1.09963262919573,-0.15704371014558,0.00301204819277108
"14815","ENCFF978MNS","G9","PG2","LTR23",1,353,2,"ENCFF978MNS G9 PG2 LTR23",0.98,1.62,1.13511446492627,0.19539568895843,0.0056657223796034
"14816","ENCFF978MNS","G9","PG3","LTR23",3,80,0,"ENCFF978MNS G9 PG3 LTR23",2,0.69,0.895499409223252,-0.75702324650746,0
"14817","ENCFF978MNS","G9","PG4","LTR23",1,31,0,"ENCFF978MNS G9 PG4 LTR23",2,0.04,0.196946385566932,-0.0565835283663676,0
"14818","ENCFF978MNS","G9","PG5","LTR23",1,58,0,"ENCFF978MNS G9 PG5 LTR23",2,0.19,0.442559132612339,-0.250961573533219,0
"14819","ENCFF978MNS","G9","PG6","LTR23",2,199,1,"ENCFF978MNS G9 PG6 LTR23",1.2,0.87,0.928287224794769,0.0969617298870878,0.0050251256281407
"14820","ENCFF978MNS",NA,NA,NA,72,1848,27,"ENCFF978MNS NA NA NA",0,6.37,2.36837326432974,1.92569030273726,0.0146103896103896
"14821","ENCFF986AXA","G1","PG1","MER9a",1,28,0,"ENCFF986AXA G1 PG1 MER9a",2,0.52,0.810038033774721,-0.604071323668861,0
"14822","ENCFF986AXA","G1","PG2","MER9a",7,516,0,"ENCFF986AXA G1 PG2 MER9a",2,5.84,2.1259341381134,-2.77399632511117,0
"14823","ENCFF986AXA","G1","PG3","MER9a",6,601,0,"ENCFF986AXA G1 PG3 MER9a",2,7.42,2.18433356686041,-3.07382023329167,0
"14824","ENCFF986AXA","G10","PG1","LTR14",2,85,0,"ENCFF986AXA G10 PG1 LTR14",2,1.85,1.21750697424008,-1.51096191927738,0
"14825","ENCFF986AXA","G10","PG2","LTR14",2,120,0,"ENCFF986AXA G10 PG2 LTR14",2,1.54,1.29817276402354,-1.34482849699744,0
"14826","ENCFF986AXA","G11","PG1","LTR14A",3,34,0,"ENCFF986AXA G11 PG1 LTR14A",2,0.43,0.639681107421439,-0.516015147003665,0
"14827","ENCFF986AXA","G11","PG2","LTR14A",6,258,0,"ENCFF986AXA G11 PG2 LTR14A",2,3.3,1.77809340632492,-2.10433665981474,0
"14828","ENCFF986AXA","G11","PG3","LTR14A",2,89,0,"ENCFF986AXA G11 PG3 LTR14A",2,0.88,1.02769723954169,-0.910732661902913,0
"14829","ENCFF986AXA","G12","PG1","LTR17",4,237,6,"ENCFF986AXA G12 PG1 LTR17",0.3,3.55,2.00693242979872,0.62148837674627,0.0253164556962025
"14830","ENCFF986AXA","G12","PG2","LTR17",2,76,1,"ENCFF986AXA G12 PG2 LTR17",1.26,1.06,1.10846148723664,-0.0426443374084937,0.0131578947368421
"14831","ENCFF986AXA","G12","PG3","LTR17",7,448,3,"ENCFF986AXA G12 PG3 LTR17",1.88,5.52,2.16715612187162,-0.704871964456353,0.00669642857142857
"14832","ENCFF986AXA","G13","PG1","LTR22",3,137,1,"ENCFF986AXA G13 PG1 LTR22",1.56,1.62,1.31640772290704,-0.389566811762726,0.0072992700729927
"14833","ENCFF986AXA","G13","PG2","LTR22",2,25,0,"ENCFF986AXA G13 PG2 LTR22",2,0.28,0.473115613606636,-0.356143810225275,0
"14834","ENCFF986AXA","G13","PG3","LTR22",7,182,0,"ENCFF986AXA G13 PG3 LTR22",2,1.43,1.11241842284041,-1.28095631383106,0
"14835","ENCFF986AXA","G13","PG4","LTR22",12,170,0,"ENCFF986AXA G13 PG4 LTR22",2,1.44,1.13101366887935,-1.28688114778816,0
"14836","ENCFF986AXA","G13","PG5","LTR22",1,88,2,"ENCFF986AXA G13 PG5 LTR22",0.58,1.06,1.08077787175756,0.542318163312662,0.0227272727272727
"14837","ENCFF986AXA","G13","PG6","LTR22",7,142,0,"ENCFF986AXA G13 PG6 LTR22",2,1.31,1.03176812053167,-1.20789285164133,0
"14838","ENCFF986AXA","G14","PG1","LTR15",1,30,0,"ENCFF986AXA G14 PG1 LTR15",2,0.61,0.777135376842024,-0.687060688339892,0
"14839","ENCFF986AXA","G14","PG2","LTR15",2,31,0,"ENCFF986AXA G14 PG2 LTR15",2,0.67,0.75283974175629,-0.739848102699327,0
"14840","ENCFF986AXA","G14","PG3","LTR15",2,31,0,"ENCFF986AXA G14 PG3 LTR15",2,0.33,0.620442982835244,-0.411426245726465,0
"14841","ENCFF986AXA","G14","PG4","LTR15",4,206,0,"ENCFF986AXA G14 PG4 LTR15",2,3.24,1.73566277039212,-2.08406426478847,0
"14842","ENCFF986AXA","G15","PG1","LTR61",3,72,0,"ENCFF986AXA G15 PG1 LTR61",2,1.53,1.26694574278124,-1.33913738491959,0
"14843","ENCFF986AXA","G15","PG2","LTR61",2,49,0,"ENCFF986AXA G15 PG2 LTR61",2,0.94,0.972552613414095,-0.956056652412403,0
"14844","ENCFF986AXA","G16","PG1","LTR66",3,178,0,"ENCFF986AXA G16 PG1 LTR66",2,3.7,2.06216518555746,-2.23266075679027,0
"14845","ENCFF986AXA","G17","PG1","LTR4",3,40,0,"ENCFF986AXA G17 PG1 LTR4",2,0.61,0.723278171336114,-0.687060688339892,0
"14846","ENCFF986AXA","G17","PG2","LTR4",1,108,0,"ENCFF986AXA G17 PG2 LTR4",2,1.69,1.21185224288519,-1.4276061727819,0
"14847","ENCFF986AXA","G17","PG3","LTR4",4,77,0,"ENCFF986AXA G17 PG3 LTR4",2,0.94,0.972552613414095,-0.956056652412403,0
"14848","ENCFF986AXA","G18","PG1","LTR25",27,780,5,"ENCFF986AXA G18 PG1 LTR25",1.36,5.96,2.46560173572131,-0.214124805352847,0.00641025641025641
"14849","ENCFF986AXA","G18","PG2","LTR25",4,415,1,"ENCFF986AXA G18 PG2 LTR25",1.92,3.28,1.8150882773423,-1.09761079662642,0.00240963855421687
"14850","ENCFF986AXA","G18","PG3","LTR25",7,212,1,"ENCFF986AXA G18 PG3 LTR25",1.56,1.63,1.34581281061376,-0.395062799517578,0.00471698113207547
"14851","ENCFF986AXA","G18","PG4","LTR25",4,109,0,"ENCFF986AXA G18 PG4 LTR25",2,1.12,1.00784799238654,-1.08406426478847,0
"14852","ENCFF986AXA","G18","PG5","LTR25",4,197,1,"ENCFF986AXA G18 PG5 LTR25",1.86,2.21,1.40198272298754,-0.682573297347579,0.0050761421319797
"14853","ENCFF986AXA","G18","PG6","LTR25",5,112,0,"ENCFF986AXA G18 PG6 LTR25",2,1.67,1.18964386488248,-1.41683974191283,0
"14854","ENCFF986AXA","G18","PG7","LTR25",8,178,0,"ENCFF986AXA G18 PG7 LTR25",2,2.31,1.33858813001542,-1.72683121703249,0
"14855","ENCFF986AXA","G19","PG1","MER11D",2,72,0,"ENCFF986AXA G19 PG1 MER11D",2,0.82,0.998787143277163,-0.863938450423971,0
"14856","ENCFF986AXA","G19","PG2","MER11D",1,158,0,"ENCFF986AXA G19 PG2 MER11D",2,2.68,1.39175058719934,-1.87970576628229,0
"14857","ENCFF986AXA","G2","PG1","LTR5",3,91,0,"ENCFF986AXA G2 PG1 LTR5",2,2.57,1.68927095625195,-1.83592407425437,0
"14858","ENCFF986AXA","G2","PG2","LTR5",4,102,1,"ENCFF986AXA G2 PG2 LTR5",1.98,3.86,1.91759529546036,-1.28095631383106,0.00980392156862745
"14859","ENCFF986AXA","G2","PG3","LTR5",1,68,0,"ENCFF986AXA G2 PG3 LTR5",2,1.65,1.32859004781442,-1.40599235967584,0
"14860","ENCFF986AXA","G2","PG4","LTR5",7,282,0,"ENCFF986AXA G2 PG4 LTR5",2,7.62,2.68094661406652,-3.10768786931437,0
"14861","ENCFF986AXA","G2","PG5","LTR5",13,360,0,"ENCFF986AXA G2 PG5 LTR5",2,9.66,3.38809561836615,-3.41413553298445,0
"14862","ENCFF986AXA","G2","PG6","LTR5",1,258,0,"ENCFF986AXA G2 PG6 LTR5",2,7.03,2.43897229557571,-3.00539998774259,0
"14863","ENCFF986AXA","G3","PG1","LTR6",6,71,0,"ENCFF986AXA G3 PG1 LTR6",2,0.93,1.10330083262578,-0.948600847493356,0
"14864","ENCFF986AXA","G3","PG2","LTR6",2,26,0,"ENCFF986AXA G3 PG2 LTR6",2,0.21,0.456048021572069,-0.27500704749987,0
"14865","ENCFF986AXA","G3","PG3","LTR6",1,54,0,"ENCFF986AXA G3 PG3 LTR6",2,1.38,1.07101386875741,-1.25096157353322,0
"14866","ENCFF986AXA","G3","PG4","LTR6",3,138,0,"ENCFF986AXA G3 PG4 LTR6",2,2.1,1.43899516007076,-1.63226821549951,0
"14867","ENCFF986AXA","G4","PG1","LTR2",13,758,1,"ENCFF986AXA G4 PG1 LTR2",2,10.54,3.3315752939704,-2.52857131887076,0.00131926121372032
"14868","ENCFF986AXA","G4","PG2","LTR2",2,51,0,"ENCFF986AXA G4 PG2 LTR2",2,0.59,0.726065917924618,-0.66902676550963,0
"14869","ENCFF986AXA","G4","PG3","LTR2",4,138,0,"ENCFF986AXA G4 PG3 LTR2",2,3.16,1.65584364654945,-2.05658352836637,0
"14870","ENCFF986AXA","G4","PG4","LTR2",5,272,1,"ENCFF986AXA G4 PG4 LTR2",2,6.84,2.42345441738262,-1.97085365434048,0.00367647058823529
"14871","ENCFF986AXA","G5","PG1","MER11A",10,682,0,"ENCFF986AXA G5 PG1 MER11A",2,13.51,3.82309568361303,-3.85897561429202,0
"14872","ENCFF986AXA","G5","PG2","MER11A",8,165,0,"ENCFF986AXA G5 PG2 MER11A",2,4.44,1.83853257251592,-2.44360665147561,0
"14873","ENCFF986AXA","G5","PG3","MER11A",13,247,0,"ENCFF986AXA G5 PG3 MER11A",2,4.08,2.01850029337214,-2.34482849699744,0
"14874","ENCFF986AXA","G5","PG4","MER11A",32,986,0,"ENCFF986AXA G5 PG4 MER11A",2,21.29,4.65864028370181,-4.47832471148503,0
"14875","ENCFF986AXA","G6","PG1","LTR7",2,60,1,"ENCFF986AXA G6 PG1 LTR7",1.2,0.81,0.825049738323133,0.144010302691519,0.0166666666666667
"14876","ENCFF986AXA","G6","PG10","LTR7",2,143,0,"ENCFF986AXA G6 PG10 LTR7",2,1.29,1.14851683012958,-1.19534759832222,0
"14877","ENCFF986AXA","G6","PG11","LTR7",1,84,0,"ENCFF986AXA G6 PG11 LTR7",2,0.96,1.04369197050324,-0.970853654340484,0
"14878","ENCFF986AXA","G6","PG12","LTR7",4,620,1,"ENCFF986AXA G6 PG12 LTR7",2,5.85,2.41784192948166,-1.77610398807316,0.00161290322580645
"14879","ENCFF986AXA","G6","PG2","LTR7",3,501,0,"ENCFF986AXA G6 PG2 LTR7",2,7.53,2.79774440172324,-3.09254574154357,0
"14880","ENCFF986AXA","G6","PG3","LTR7",3,133,0,"ENCFF986AXA G6 PG3 LTR7",2,1.63,1.35329750661639,-1.39506279951758,0
"14881","ENCFF986AXA","G6","PG4","LTR7",1,28,0,"ENCFF986AXA G6 PG4 LTR7",2,0.25,0.519809599951771,-0.321928094887362,0
"14882","ENCFF986AXA","G6","PG5","LTR7",2,24,0,"ENCFF986AXA G6 PG5 LTR7",2,0.58,0.698916911002194,-0.659924558402378,0
"14883","ENCFF986AXA","G6","PG6","LTR7",2,35,0,"ENCFF986AXA G6 PG6 LTR7",2,0.55,0.715979233376404,-0.632268215499513,0
"14884","ENCFF986AXA","G6","PG7","LTR7",1,47,0,"ENCFF986AXA G6 PG7 LTR7",2,0.97,0.989388138643722,-0.978195629681652,0
"14885","ENCFF986AXA","G6","PG8","LTR7",5,134,1,"ENCFF986AXA G6 PG8 LTR7",1.4,1.45,1.41688946554619,-0.292781749227846,0.00746268656716418
"14886","ENCFF986AXA","G6","PG9","LTR7",10,1565,1,"ENCFF986AXA G6 PG9 LTR7",2,13.72,3.1336556894142,-2.87970576628229,0.000638977635782748
"14887","ENCFF986AXA","G8","PG1","LTR13",3,152,1,"ENCFF986AXA G8 PG1 LTR13",2,5.56,2.20797452774064,-1.71369581484336,0.00657894736842105
"14888","ENCFF986AXA","G8","PG2","LTR13",5,106,4,"ENCFF986AXA G8 PG2 LTR13",0.78,3.14,1.77536452367371,0.272297327162762,0.0377358490566038
"14889","ENCFF986AXA","G8","PG3","LTR13",9,360,0,"ENCFF986AXA G8 PG3 LTR13",2,11.58,3.06883980972904,-3.65306001710456,0
"14890","ENCFF986AXA","G9","PG1","LTR23",2,332,1,"ENCFF986AXA G9 PG1 LTR23",1.92,3.7,2.02259958738973,-1.23266075679027,0.00301204819277108
"14891","ENCFF986AXA","G9","PG2","LTR23",1,353,0,"ENCFF986AXA G9 PG2 LTR23",2,4.47,2.03233954850169,-2.45154083301783,0
"14892","ENCFF986AXA","G9","PG3","LTR23",3,80,0,"ENCFF986AXA G9 PG3 LTR23",2,2.38,1.5027247978861,-1.75702324650746,0
"14893","ENCFF986AXA","G9","PG4","LTR23",1,31,0,"ENCFF986AXA G9 PG4 LTR23",2,0.11,0.31446603773522,-0.150559676575381,0
"14894","ENCFF986AXA","G9","PG5","LTR23",1,58,1,"ENCFF986AXA G9 PG5 LTR23",0.94,0.61,0.750689918365335,0.312939311660108,0.0172413793103448
"14895","ENCFF986AXA","G9","PG6","LTR23",2,199,0,"ENCFF986AXA G9 PG6 LTR23",2,2.44,1.51970225685657,-1.78240856492737,0
"14896","ENCFF986AXA",NA,NA,NA,72,1848,3,"ENCFF986AXA NA NA NA",2,15.49,3.66113908421128,-2.04351949366274,0.00162337662337662
"14897","ENCFF994IHO","G1","PG1","MER9a",1,28,0,"ENCFF994IHO G1 PG1 MER9a",2,0.02,0.14070529413629,-0.028569152196771,0
"14898","ENCFF994IHO","G1","PG2","MER9a",7,516,0,"ENCFF994IHO G1 PG2 MER9a",2,0.35,0.575159178669767,-0.432959407276106,0
"14899","ENCFF994IHO","G1","PG3","MER9a",6,601,0,"ENCFF994IHO G1 PG3 MER9a",2,0.54,0.744271048704297,-0.622930350920177,0
"14900","ENCFF994IHO","G10","PG1","LTR14",2,85,0,"ENCFF994IHO G10 PG1 LTR14",2,0.05,0.21904291355759,-0.070389327891398,0
"14901","ENCFF994IHO","G10","PG2","LTR14",2,120,0,"ENCFF994IHO G10 PG2 LTR14",2,0.14,0.348735088019777,-0.189033824390017,0
"14902","ENCFF994IHO","G11","PG1","LTR14A",3,34,0,"ENCFF994IHO G11 PG1 LTR14A",2,0.03,0.171446607997765,-0.0426443374084937,0
"14903","ENCFF994IHO","G11","PG2","LTR14A",6,258,0,"ENCFF994IHO G11 PG2 LTR14A",2,0.24,0.47396884353981,-0.31034012061215,0
"14904","ENCFF994IHO","G11","PG3","LTR14A",2,89,0,"ENCFF994IHO G11 PG3 LTR14A",2,0.09,0.320825954263823,-0.124328135002202,0
"14905","ENCFF994IHO","G12","PG1","LTR17",4,237,0,"ENCFF994IHO G12 PG1 LTR17",2,0.16,0.41971611377408,-0.214124805352847,0
"14906","ENCFF994IHO","G12","PG2","LTR17",2,76,0,"ENCFF994IHO G12 PG2 LTR17",2,0.11,0.373219679669936,-0.150559676575381,0
"14907","ENCFF994IHO","G12","PG3","LTR17",7,448,0,"ENCFF994IHO G12 PG3 LTR17",2,0.43,0.65528157260367,-0.516015147003665,0
"14908","ENCFF994IHO","G13","PG1","LTR22",3,137,0,"ENCFF994IHO G13 PG1 LTR22",2,0.05,0.21904291355759,-0.070389327891398,0
"14909","ENCFF994IHO","G13","PG2","LTR22",2,25,0,"ENCFF994IHO G13 PG2 LTR22",2,0,0,0,0
"14910","ENCFF994IHO","G13","PG3","LTR22",7,182,0,"ENCFF994IHO G13 PG3 LTR22",2,0.16,0.41971611377408,-0.214124805352847,0
"14911","ENCFF994IHO","G13","PG4","LTR22",12,170,0,"ENCFF994IHO G13 PG4 LTR22",2,0.12,0.326598632371091,-0.16349873228288,0
"14912","ENCFF994IHO","G13","PG5","LTR22",1,88,0,"ENCFF994IHO G13 PG5 LTR22",2,0.08,0.272659924344291,-0.111031312388744,0
"14913","ENCFF994IHO","G13","PG6","LTR22",7,142,0,"ENCFF994IHO G13 PG6 LTR22",2,0.09,0.287623491264661,-0.124328135002202,0
"14914","ENCFF994IHO","G14","PG1","LTR15",1,30,0,"ENCFF994IHO G14 PG1 LTR15",2,0.03,0.171446607997765,-0.0426443374084937,0
"14915","ENCFF994IHO","G14","PG2","LTR15",2,31,0,"ENCFF994IHO G14 PG2 LTR15",2,0.07,0.256432399976243,-0.0976107966264223,0
"14916","ENCFF994IHO","G14","PG3","LTR15",2,31,0,"ENCFF994IHO G14 PG3 LTR15",2,0.01,0.1,-0.0143552929770701,0
"14917","ENCFF994IHO","G14","PG4","LTR15",4,206,0,"ENCFF994IHO G14 PG4 LTR15",2,0.11,0.31446603773522,-0.150559676575381,0
"14918","ENCFF994IHO","G15","PG1","LTR61",3,72,0,"ENCFF994IHO G15 PG1 LTR61",2,0.07,0.293188669562102,-0.0976107966264223,0
"14919","ENCFF994IHO","G15","PG2","LTR61",2,49,0,"ENCFF994IHO G15 PG2 LTR61",2,0.04,0.196946385566932,-0.0565835283663676,0
"14920","ENCFF994IHO","G16","PG1","LTR66",3,178,0,"ENCFF994IHO G16 PG1 LTR66",2,0.34,0.554504055417765,-0.422233000683048,0
"14921","ENCFF994IHO","G17","PG1","LTR4",3,40,0,"ENCFF994IHO G17 PG1 LTR4",2,0.03,0.171446607997765,-0.0426443374084937,0
"14922","ENCFF994IHO","G17","PG2","LTR4",1,108,0,"ENCFF994IHO G17 PG2 LTR4",2,0.12,0.326598632371091,-0.16349873228288,0
"14923","ENCFF994IHO","G17","PG3","LTR4",4,77,0,"ENCFF994IHO G17 PG3 LTR4",2,0.06,0.277797979063414,-0.0840642647884746,0
"14924","ENCFF994IHO","G18","PG1","LTR25",27,780,1,"ENCFF994IHO G18 PG1 LTR25",0.62,0.38,0.632136029344919,0.535331732996556,0.00128205128205128
"14925","ENCFF994IHO","G18","PG2","LTR25",4,415,0,"ENCFF994IHO G18 PG2 LTR25",2,0.22,0.439926531974776,-0.286881147788162,0
"14926","ENCFF994IHO","G18","PG3","LTR25",7,212,0,"ENCFF994IHO G18 PG3 LTR25",2,0.11,0.31446603773522,-0.150559676575381,0
"14927","ENCFF994IHO","G18","PG4","LTR25",4,109,1,"ENCFF994IHO G18 PG4 LTR25",0.1,0.06,0.277797979063414,0.915935735211525,0.0091743119266055
"14928","ENCFF994IHO","G18","PG5","LTR25",4,197,2,"ENCFF994IHO G18 PG5 LTR25",0,0.13,0.337997668989631,1.40863972808069,0.0101522842639594
"14929","ENCFF994IHO","G18","PG6","LTR25",5,112,0,"ENCFF994IHO G18 PG6 LTR25",2,0.21,0.456048021572069,-0.27500704749987,0
"14930","ENCFF994IHO","G18","PG7","LTR25",8,178,0,"ENCFF994IHO G18 PG7 LTR25",2,0.15,0.358870281282637,-0.20163386116965,0
"14931","ENCFF994IHO","G19","PG1","MER11D",2,72,0,"ENCFF994IHO G19 PG1 MER11D",2,0.06,0.277797979063414,-0.0840642647884746,0
"14932","ENCFF994IHO","G19","PG2","MER11D",1,158,0,"ENCFF994IHO G19 PG2 MER11D",2,0.16,0.394917201397453,-0.214124805352847,0
"14933","ENCFF994IHO","G2","PG1","LTR5",3,91,0,"ENCFF994IHO G2 PG1 LTR5",2,0.21,0.433333333333334,-0.27500704749987,0
"14934","ENCFF994IHO","G2","PG2","LTR5",4,102,0,"ENCFF994IHO G2 PG2 LTR5",2,0.29,0.555868598672293,-0.36737106564853,0
"14935","ENCFF994IHO","G2","PG3","LTR5",1,68,0,"ENCFF994IHO G2 PG3 LTR5",2,0.07,0.256432399976243,-0.0976107966264223,0
"14936","ENCFF994IHO","G2","PG4","LTR5",7,282,0,"ENCFF994IHO G2 PG4 LTR5",2,0.56,0.742912640839548,-0.641546029087524,0
"14937","ENCFF994IHO","G2","PG5","LTR5",13,360,10,"ENCFF994IHO G2 PG5 LTR5",0,0.69,0.761378335452861,2.70240837212984,0.0277777777777778
"14938","ENCFF994IHO","G2","PG6","LTR5",1,258,0,"ENCFF994IHO G2 PG6 LTR5",2,0.39,0.617832640540439,-0.475084882948783,0
"14939","ENCFF994IHO","G3","PG1","LTR6",6,71,0,"ENCFF994IHO G3 PG1 LTR6",2,0.11,0.31446603773522,-0.150559676575381,0
"14940","ENCFF994IHO","G3","PG2","LTR6",2,26,0,"ENCFF994IHO G3 PG2 LTR6",2,0.03,0.171446607997765,-0.0426443374084937,0
"14941","ENCFF994IHO","G3","PG3","LTR6",1,54,0,"ENCFF994IHO G3 PG3 LTR6",2,0.16,0.368452949177471,-0.214124805352847,0
"14942","ENCFF994IHO","G3","PG4","LTR6",3,138,0,"ENCFF994IHO G3 PG4 LTR6",2,0.12,0.356186309210064,-0.16349873228288,0
"14943","ENCFF994IHO","G4","PG1","LTR2",13,758,0,"ENCFF994IHO G4 PG1 LTR2",2,0.66,0.843513575181308,-0.7311832415722,0
"14944","ENCFF994IHO","G4","PG2","LTR2",2,51,0,"ENCFF994IHO G4 PG2 LTR2",2,0.08,0.272659924344291,-0.111031312388744,0
"14945","ENCFF994IHO","G4","PG3","LTR2",4,138,0,"ENCFF994IHO G4 PG3 LTR2",2,0.34,0.554504055417765,-0.422233000683048,0
"14946","ENCFF994IHO","G4","PG4","LTR2",5,272,0,"ENCFF994IHO G4 PG4 LTR2",2,0.65,0.757121075675696,-0.722466024471091,0
"14947","ENCFF994IHO","G5","PG1","MER11A",10,682,0,"ENCFF994IHO G5 PG1 MER11A",2,1.02,1.01483939118414,-1.01435529297707,0
"14948","ENCFF994IHO","G5","PG2","MER11A",8,165,1,"ENCFF994IHO G5 PG2 MER11A",0.66,0.37,0.580055727033745,0.545824106814198,0.00606060606060606
"14949","ENCFF994IHO","G5","PG3","MER11A",13,247,3,"ENCFF994IHO G5 PG3 MER11A",0.02,0.3,0.559581373109678,1.62148837674627,0.0121457489878543
"14950","ENCFF994IHO","G5","PG4","MER11A",32,986,0,"ENCFF994IHO G5 PG4 MER11A",2,1.53,1.25089866685814,-1.33913738491959,0
"14951","ENCFF994IHO","G6","PG1","LTR7",2,60,0,"ENCFF994IHO G6 PG1 LTR7",2,0.06,0.277797979063414,-0.0840642647884746,0
"14952","ENCFF994IHO","G6","PG10","LTR7",2,143,0,"ENCFF994IHO G6 PG10 LTR7",2,0.13,0.337997668989631,-0.176322772640463,0
"14953","ENCFF994IHO","G6","PG11","LTR7",1,84,0,"ENCFF994IHO G6 PG11 LTR7",2,0.04,0.196946385566932,-0.0565835283663676,0
"14954","ENCFF994IHO","G6","PG12","LTR7",4,620,0,"ENCFF994IHO G6 PG12 LTR7",2,0.52,0.643224201765896,-0.604071323668861,0
"14955","ENCFF994IHO","G6","PG2","LTR7",3,501,0,"ENCFF994IHO G6 PG2 LTR7",2,0.52,0.771722460186015,-0.604071323668861,0
"14956","ENCFF994IHO","G6","PG3","LTR7",3,133,0,"ENCFF994IHO G6 PG3 LTR7",2,0.11,0.31446603773522,-0.150559676575381,0
"14957","ENCFF994IHO","G6","PG4","LTR7",1,28,0,"ENCFF994IHO G6 PG4 LTR7",2,0.02,0.14070529413629,-0.028569152196771,0
"14958","ENCFF994IHO","G6","PG5","LTR7",2,24,0,"ENCFF994IHO G6 PG5 LTR7",2,0.09,0.287623491264661,-0.124328135002202,0
"14959","ENCFF994IHO","G6","PG6","LTR7",2,35,0,"ENCFF994IHO G6 PG6 LTR7",2,0.03,0.171446607997765,-0.0426443374084937,0
"14960","ENCFF994IHO","G6","PG7","LTR7",1,47,0,"ENCFF994IHO G6 PG7 LTR7",2,0.1,0.333333333333333,-0.137503523749935,0
"14961","ENCFF994IHO","G6","PG8","LTR7",5,134,0,"ENCFF994IHO G6 PG8 LTR7",2,0.07,0.256432399976243,-0.0976107966264223,0
"14962","ENCFF994IHO","G6","PG9","LTR7",10,1565,2,"ENCFF994IHO G6 PG9 LTR7",0.5,1.03,0.947671255278331,0.563482773310704,0.0012779552715655
"14963","ENCFF994IHO","G8","PG1","LTR13",3,152,0,"ENCFF994IHO G8 PG1 LTR13",2,0.33,0.532859638121892,-0.411426245726465,0
"14964","ENCFF994IHO","G8","PG2","LTR13",5,106,0,"ENCFF994IHO G8 PG2 LTR13",2,0.2,0.471404520791031,-0.263034405833794,0
"14965","ENCFF994IHO","G8","PG3","LTR13",9,360,0,"ENCFF994IHO G8 PG3 LTR13",2,0.79,0.879566008686308,-0.839959587489532,0
"14966","ENCFF994IHO","G9","PG1","LTR23",2,332,0,"ENCFF994IHO G9 PG1 LTR23",2,0.24,0.514830559553826,-0.31034012061215,0
"14967","ENCFF994IHO","G9","PG2","LTR23",1,353,0,"ENCFF994IHO G9 PG2 LTR23",2,0.4,0.603022689155527,-0.485426827170242,0
"14968","ENCFF994IHO","G9","PG3","LTR23",3,80,0,"ENCFF994IHO G9 PG3 LTR23",2,0.12,0.326598632371091,-0.16349873228288,0
"14969","ENCFF994IHO","G9","PG4","LTR23",1,31,0,"ENCFF994IHO G9 PG4 LTR23",2,0,0,0,0
"14970","ENCFF994IHO","G9","PG5","LTR23",1,58,0,"ENCFF994IHO G9 PG5 LTR23",2,0.02,0.14070529413629,-0.028569152196771,0
