"","Frame","Family","Type","Motif","Species","thredhold","is_top"
"1198","MER11_combined_F2","All","motif","ZNF136","macFas5","logP_5","yes"
"1199","MER11_combined_F2","All","motif","CRX","macFas5","logP_5","yes"
"1200","MER11_combined_F2","All","motif","DMBX1","macFas5","logP_5","yes"
"1201","MER11_combined_F2","All","motif","PITX2","macFas5","logP_5",NA
"1202","MER11_combined_F2","All","motif","PITX3","macFas5","logP_5",NA
"1203","MER11_combined_F2","All","motif","GSC2","macFas5","logP_5",NA
"1204","MER11_combined_F2","All","motif","PITX1","macFas5","logP_5",NA
"1205","MER11_combined_F2","All","motif","INSM1","macFas5","logP_5","yes"
"1206","MER11_combined_F2","All","motif","TEAD1","macFas5","logP_5","yes"
"1207","MER11_combined_F2","All","motif","RFX6","macFas5","logP_5","yes"
"1208","MER11_combined_F2","All","motif","RARA::RXRG","macFas5","logP_5","yes"
"1209","MER11_combined_F2","All","motif","OTX2","macFas5","logP_5",NA
"1210","MER11_combined_F2","All","motif","MECOM","macFas5","logP_5","yes"
"1211","MER11_combined_F2","All","motif","TEAD2","macFas5","logP_5",NA
"1212","MER11_combined_F2","All","motif","GATA5","macFas5","logP_5","yes"
"1213","MER11_combined_F2","All","motif","FOXF2","macFas5","logP_5","yes"
"1214","MER11_combined_F2","All","motif","ZNF317","macFas5","logP_5","yes"
"1215","MER11_combined_F2","All","motif","ETV2","macFas5","logP_5","yes"
"1216","MER11_combined_F2","All","motif","GSC","macFas5","logP_5",NA
"1217","MER11_combined_F2","All","motif","ETV5::FIGLA","macFas5","logP_5","yes"
"1218","MER11_combined_F2","All","motif","ZIC3","macFas5","logP_10",NA
"1219","MER11_combined_F2","All","motif","ZIC1::ZIC2","macFas5","logP_10",NA
"1220","MER11_combined_F2","MER11_FG4","motif","TFAP2C","macFas5","logP_5","yes"
"1221","MER11_combined_F2","MER11_FG4","motif","POU2F1::SOX2","macFas5","logP_5","yes"
"1222","MER11_combined_F2","MER11_FG4","motif","TFAP2A","macFas5","logP_5",NA
"1223","MER11_combined_F2","MER11_FG4","motif","TFAP2B","macFas5","logP_5",NA
"1224","MER11_combined_F2","MER11A","motif","ZIC3","macFas5","logP_5","yes"
"1225","MER11_combined_F2","MER11A","motif","ZIC1::ZIC2","macFas5","logP_5",NA
"1226","MER11_combined_F2","MER11A","motif","ZIC2","macFas5","logP_5",NA
"1227","MER11_combined_F2","MER11A","motif","ZNF136","macFas5","logP_5","yes"
"1228","MER11_combined_F2","MER11A","motif","CRX","macFas5","logP_5","yes"
"1229","MER11_combined_F2","MER11A","motif","DMBX1","macFas5","logP_5","yes"
"1230","MER11_combined_F2","MER11A","motif","PITX2","macFas5","logP_5",NA
"1231","MER11_combined_F2","MER11A","motif","PITX3","macFas5","logP_5",NA
"1232","MER11_combined_F2","MER11A","motif","GSC2","macFas5","logP_5",NA
"1233","MER11_combined_F2","MER11A","motif","PITX1","macFas5","logP_5",NA
"1234","MER11_combined_F2","MER11A","motif","INSM1","macFas5","logP_5","yes"
"1235","MER11_combined_F2","MER11A","motif","TEAD1","macFas5","logP_5","yes"
"1236","MER11_combined_F2","MER11A","motif","RFX6","macFas5","logP_5","yes"
"1237","MER11_combined_F2","MER11A","motif","RARA::RXRG","macFas5","logP_5","yes"
"1238","MER11_combined_F2","MER11A","motif","OTX2","macFas5","logP_5",NA
"1239","MER11_combined_F2","MER11A","motif","MECOM","macFas5","logP_5","yes"
"1240","MER11_combined_F2","MER11A","motif","TEAD2","macFas5","logP_5",NA
"1241","MER11_combined_F2","MER11A","motif","GATA5","macFas5","logP_5","yes"
"1242","MER11_combined_F2","MER11A","motif","FOXF2","macFas5","logP_5","yes"
"1243","MER11_combined_F2","MER11A","motif","ZNF317","macFas5","logP_5","yes"
"1244","MER11_combined_F2","MER11A","motif","ETV2","macFas5","logP_5","yes"
"1245","MER11_combined_F2","MER11A","motif","GSC","macFas5","logP_5",NA
"1246","MER11_combined_F2","MER11A","motif","ETV5::FIGLA","macFas5","logP_5","yes"
"1247","MER11_combined_F2","MER11A","motif","ZIC3","macFas5","logP_10",NA
"1248","MER11_combined_F2","MER11A","motif","ZIC1::ZIC2","macFas5","logP_10",NA
"1249","MER11_combined_F2","All","motif","RFX6","panTro4","logP_5","yes"
"1250","MER11_combined_F2","All","motif","ZNF136","panTro4","logP_5","yes"
"1251","MER11_combined_F2","All","motif","FOXF2","panTro4","logP_5","yes"
"1252","MER11_combined_F2","All","motif","ZNF317","panTro4","logP_5","yes"
"1253","MER11_combined_F2","All","motif","ZIC3","panTro4","logP_5","yes"
"1254","MER11_combined_F2","All","motif","PITX1","panTro4","logP_5","yes"
"1255","MER11_combined_F2","All","motif","TFCP2","panTro4","logP_5","yes"
"1256","MER11_combined_F2","All","motif","INSM1","panTro4","logP_5","yes"
"1257","MER11_combined_F2","All","motif","DMBX1","panTro4","logP_5","yes"
"1258","MER11_combined_F2","All","motif","GSC","panTro4","logP_5",NA
"1259","MER11_combined_F2","All","motif","GSC2","panTro4","logP_5",NA
"1260","MER11_combined_F2","All","motif","OTX2","panTro4","logP_5",NA
"1261","MER11_combined_F2","All","motif","CRX","panTro4","logP_5",NA
"1262","MER11_combined_F2","All","motif","PITX2","panTro4","logP_5",NA
"1263","MER11_combined_F2","All","motif","PITX3","panTro4","logP_5",NA
"1264","MER11_combined_F2","All","motif","GATA5","panTro4","logP_5","yes"
"1265","MER11_combined_F2","All","motif","TEAD4","panTro4","logP_5","yes"
"1266","MER11_combined_F2","All","motif","SOX15","panTro4","logP_5","yes"
"1267","MER11_combined_F2","All","motif","ZIC1::ZIC2","panTro4","logP_5",NA
"1268","MER11_combined_F2","All","motif","ZIC2","panTro4","logP_5",NA
"1269","MER11_combined_F2","All","motif","SOX17","panTro4","logP_5",NA
"1270","MER11_combined_F2","All","motif","TEAD1","panTro4","logP_5",NA
"1271","MER11_combined_F2","All","motif","NR5A1","panTro4","logP_5","yes"
"1272","MER11_combined_F2","All","motif","SOX5","panTro4","logP_5",NA
"1273","MER11_combined_F2","All","motif","TEAD2","panTro4","logP_5",NA
"1274","MER11_combined_F2","All","motif","ZNF331","panTro4","logP_5","yes"
"1275","MER11_combined_F2","All","motif","SOX3","panTro4","logP_5",NA
"1276","MER11_combined_F2","All","motif","POU2F1::SOX2","panTro4","logP_5","yes"
