"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"860","E003-H4K91ac LTR7B LTR7B_g1","E003-H4K91ac","LTR7B",693,"LTR7B_g1","Node5/98",439,8,8,"#DC84C3",1.14,8.09,2.66702649087524,-0.0143552929770701,0.0182232346241458
"861","E003-H4K91ac LTR7B LTR7B_g2","E003-H4K91ac","LTR7B",693,"LTR7B_g2","Node74/100",89,3,3,"#D5D278",0.4,1.52,1.29083795507516,0.666576266274808,0.0337078651685393
"862","E003-H4K91ac LTR7B LTR7B_g3","E003-H4K91ac","LTR7B",693,"LTR7B_g3","Node2/96",47,2,2,"#8D9CD8",0.56,0.93,0.843932593411478,0.6363616532278,0.0425531914893617
"863","E003-H4K91ac LTR7B LTR7B_g4","E003-H4K91ac","LTR7B",693,"LTR7B_g4","Node161/98",38,3,3,"#B452DB",0,0.45,0.625630994607957,1.46394709975979,0.0789473684210526
"864","E003-H4K91ac LTR7B LTR7B_g5","E003-H4K91ac","LTR7B",693,"LTR7B_g5","Node79/97",32,1,1,"#85DDCA",1.02,0.64,0.731954626843479,0.286304185156641,0.03125
"865","E003-H4K91ac LTR7B LTR7B_g6","E003-H4K91ac","LTR7B",693,"LTR7B_g6","Node45/97",15,1,1,"#87E468",0.42,0.23,0.468287229478799,0.701341684435485,0.0666666666666667
"866","E003-H4K91ac LTR7B LTR7B_g7","E003-H4K91ac","LTR7B",693,"LTR7B_g7","Node75/96",12,2,2,"#D8806A",0.02,0.22,0.439926531974776,1.29808135293299,0.166666666666667
"867","E003-H4K91ac LTR7B LTR7B_U","E003-H4K91ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.45,0.609271795844943,-0.53605290024021,0
"868","E003-H4K91ac LTR7C LTR7C_g1","E003-H4K91ac","LTR7C",284,"LTR7C_g1","Node25/98",85,3,3,"#DAD25C",0.28,1.18,1.23402928767039,0.875671864997799,0.0352941176470588
"869","E003-H4K91ac LTR7C LTR7C_g2","E003-H4K91ac","LTR7C",284,"LTR7C_g2","Node21/100",47,2,2,"#D88269",0.68,1.01,1.06832257830354,0.577766999316952,0.0425531914893617
"870","E003-H4K91ac LTR7C LTR7C_g3","E003-H4K91ac","LTR7C",284,"LTR7C_g3","Node59/99",28,2,2,"#C5D9A4",0.04,0.34,0.516788841859717,1.16272950003811,0.0714285714285714
"871","E003-H4K91ac LTR7C LTR7C_g4","E003-H4K91ac","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0.1,0.56,0.782639925205233,1.35845397091248,0.130434782608696
"872","E003-H4K91ac LTR7C LTR7C_g5","E003-H4K91ac","LTR7C",284,"LTR7C_g5","Node9/100",22,2,2,"#7CDCD3",0.22,0.58,0.713222874483754,0.925037942318778,0.0909090909090909
"873","E003-H4K91ac LTR7C LTR7C_g6","E003-H4K91ac","LTR7C",284,"LTR7C_g6","Node82/97",14,1,1,"#B452DA",0.88,0.54,0.702376916856849,0.377069649079823,0.0714285714285714
"874","E003-H4K91ac LTR7C LTR7C_g7","E003-H4K91ac","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.24,0.452155332208352,-0.31034012061215,0
"875","E003-H4K91ac LTR7C LTR7C_g8","E003-H4K91ac","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.18,0.386122919665369,-0.238786859587116,0
"876","E003-H4K91ac LTR7C LTR7C_U","E003-H4K91ac","LTR7C",284,"LTR7C_U","Ungrouped",43,4,4,"black",0,0.79,0.756053015083044,1.48196850739783,0.0930232558139535
"877","E003-H4K91ac LTR7Y LTR7Y_g1","E003-H4K91ac","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,1.17,1.09225926548155,-1.11769504266975,0
"878","E003-H4K91ac LTR7Y LTR7Y_g2","E003-H4K91ac","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,1.26,1.19443152447793,-1.17632277264046,0
"879","E003-H4K91ac LTR7Y LTR7Y_g3","E003-H4K91ac","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.3,0.577350269189626,-0.37851162325373,0
"880","E003-H4K91ac LTR7Y LTR7Y_U","E003-H4K91ac","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.06,0.238683256575942,-0.0840642647884746,0
"881","E004-DNase LTR7 LTR7_g1","E004-DNase","LTR7",2268,"LTR7_g1","Node1/",1436,894,894,"#D5A151",0,62.59,7.23500888288007,3.81501586843264,0.622562674094708
"882","E004-DNase LTR7 LTR7_g10","E004-DNase","LTR7",2268,"LTR7_g10","Node56/97",13,7,7,"#7F9781",0,0.35,0.609271795844942,2.56704059272389,0.538461538461538
"883","E004-DNase LTR7 LTR7_g11","E004-DNase","LTR7",2268,"LTR7_g11","Node115/96",12,5,5,"#5FE7CC",0,0.62,0.775639195513069,1.88896868761126,0.416666666666667
"884","E004-DNase LTR7 LTR7_g12","E004-DNase","LTR7",2268,"LTR7_g12","Node396/100",12,1,1,"#D1C8E4",1.1,0.8,0.887625364598595,0.15200309344505,0.0833333333333333
"885","E004-DNase LTR7 LTR7_g13","E004-DNase","LTR7",2268,"LTR7_g13","Node457/98",12,5,5,"#84D8E3",0,0.7,0.810287391340664,1.81942775435818,0.416666666666667
"886","E004-DNase LTR7 LTR7_g14","E004-DNase","LTR7",2268,"LTR7_g14","Node65/99",12,9,9,"#D9DF4E",0,0.7,0.822658906696863,2.55639334852439,0.75
"887","E004-DNase LTR7 LTR7_g15","E004-DNase","LTR7",2268,"LTR7_g15","Node217/97",10,5,5,"#DBDB92",0,0.66,0.755050336137274,1.85377925914896,0.5
"888","E004-DNase LTR7 LTR7_g16","E004-DNase","LTR7",2268,"LTR7_g16","Node406/99",10,3,3,"#DB5D5D",0,0.45,0.625630994607957,1.46394709975979,0.3
"889","E004-DNase LTR7 LTR7_g17","E004-DNase","LTR7",2268,"LTR7_g17","Node482/97",10,7,7,"#D492D3",0,0.55,0.729950876996722,2.36773178450049,0.7
"890","E004-DNase LTR7 LTR7_g18","E004-DNase","LTR7",2268,"LTR7_g18","Node77/99",10,1,1,"#5AD67F",0.72,0.39,0.566666666666667,0.524915117051217,0.1
"891","E004-DNase LTR7 LTR7_g2","E004-DNase","LTR7",2268,"LTR7_g2","Node218/99",509,199,199,"#7F70D8",0,21.82,3.79095148100225,3.13162930326077,0.390962671905697
"892","E004-DNase LTR7 LTR7_g3","E004-DNase","LTR7",2268,"LTR7_g3","Node219/96",85,28,28,"#E0A2A3",0,4.24,1.71811501126065,2.46841418336485,0.329411764705882
"893","E004-DNase LTR7 LTR7_g4","E004-DNase","LTR7",2268,"LTR7_g4","Node419/100",45,9,9,"#76EB41",0,1.93,1.44428515050166,1.77102743023984,0.2
"894","E004-DNase LTR7 LTR7_g5","E004-DNase","LTR7",2268,"LTR7_g5","Node2/96",24,15,15,"#DC5AC5",0,1.38,1.21256052644931,2.74903842646678,0.625
"895","E004-DNase LTR7 LTR7_g6","E004-DNase","LTR7",2268,"LTR7_g6","Node154/98",20,10,10,"#B1E779",0,0.77,0.851083682338837,2.63568225832902,0.5
"896","E004-DNase LTR7 LTR7_g7","E004-DNase","LTR7",2268,"LTR7_g7","Node399/97",18,9,9,"#7C9DD0",0,0.72,0.85374989832438,2.53951952995999,0.5
"897","E004-DNase LTR7 LTR7_g8","E004-DNase","LTR7",2268,"LTR7_g8","Node247/97",16,8,8,"#DADFCD",0,0.63,0.760847480700888,2.46505303698596,0.5
"898","E004-DNase LTR7 LTR7_g9","E004-DNase","LTR7",2268,"LTR7_g9","Node395/98",13,5,5,"#B2E9BA",0,0.57,0.685418105828829,1.93419794160425,0.384615384615385
"899","E004-DNase LTR7 LTR7_U","E004-DNase","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"900","E004-DNase LTR7B LTR7B_g1","E004-DNase","LTR7B",693,"LTR7B_g1","Node5/98",439,28,28,"#DC84C3",1.06,27.78,5.02635478495524,0.0109863081619987,0.0637813211845103
"901","E004-DNase LTR7B LTR7B_g2","E004-DNase","LTR7B",693,"LTR7B_g2","Node74/100",89,2,2,"#D5D278",1.92,4.92,2.18202019266828,-0.980634675133069,0.0224719101123595
"902","E004-DNase LTR7B LTR7B_g3","E004-DNase","LTR7B",693,"LTR7B_g3","Node2/96",47,1,1,"#8D9CD8",1.98,3,1.43548112513055,-1,0.0212765957446809
"903","E004-DNase LTR7B LTR7B_g4","E004-DNase","LTR7B",693,"LTR7B_g4","Node161/98",38,2,2,"#B452DB",0.76,1.24,1.02612342967564,0.421463768438277,0.0526315789473684
"904","E004-DNase LTR7B LTR7B_g5","E004-DNase","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,1.69,1.00196776092816,-1.4276061727819,0
"905","E004-DNase LTR7B LTR7B_g6","E004-DNase","LTR7B",693,"LTR7B_g6","Node45/97",15,2,2,"#87E468",0.28,0.73,0.776615292877569,0.794190462859156,0.133333333333333
"906","E004-DNase LTR7B LTR7B_g7","E004-DNase","LTR7B",693,"LTR7B_g7","Node75/96",12,1,1,"#D8806A",1.12,0.71,0.756053015083044,0.226003674888827,0.0833333333333333
"907","E004-DNase LTR7B LTR7B_U","E004-DNase","LTR7B",693,"LTR7B_U","Ungrouped",21,1,1,"black",1.58,1.52,1.23484755530733,-0.333423733725192,0.0476190476190476
"908","E004-DNase LTR7C LTR7C_g1","E004-DNase","LTR7C",284,"LTR7C_g1","Node25/98",85,24,24,"#DAD25C",0,4.21,1.70142542735451,2.26257281727094,0.282352941176471
"909","E004-DNase LTR7C LTR7C_g2","E004-DNase","LTR7C",284,"LTR7C_g2","Node21/100",47,5,5,"#D88269",0.36,3.15,1.53987406017899,0.531851164261594,0.106382978723404
"910","E004-DNase LTR7C LTR7C_g3","E004-DNase","LTR7C",284,"LTR7C_g3","Node59/99",28,4,4,"#C5D9A4",0.06,1.52,1.02966111910765,0.988504361162171,0.142857142857143
"911","E004-DNase LTR7C LTR7C_g4","E004-DNase","LTR7C",284,"LTR7C_g4","Node71/98",23,2,2,"#CFC6CF",0.8,1.34,1.00724647159742,0.358453970912476,0.0869565217391304
"912","E004-DNase LTR7C LTR7C_g5","E004-DNase","LTR7C",284,"LTR7C_g5","Node9/100",22,7,7,"#7CDCD3",0,1.69,1.19506561250076,1.5723938272181,0.318181818181818
"913","E004-DNase LTR7C LTR7C_g6","E004-DNase","LTR7C",284,"LTR7C_g6","Node82/97",14,3,3,"#B452DA",0.48,1.64,1.08730042868667,0.599462070416271,0.214285714285714
"914","E004-DNase LTR7C LTR7C_g7","E004-DNase","LTR7C",284,"LTR7C_g7","Node70/100",12,2,2,"#7EE36C",0.48,0.89,0.83961270532877,0.666576266274808,0.166666666666667
"915","E004-DNase LTR7C LTR7C_g8","E004-DNase","LTR7C",284,"LTR7C_g8","Node86/98",10,3,3,"#8696D7",0.04,0.63,0.747453589654146,1.29512803554365,0.3
"916","E004-DNase LTR7C LTR7C_U","E004-DNase","LTR7C",284,"LTR7C_U","Ungrouped",43,10,10,"black",0,2.37,1.33071713027528,1.70668302723016,0.232558139534884
"917","E004-DNase LTR7Y LTR7Y_g1","E004-DNase","LTR7Y",198,"LTR7Y_g1","Node19/100",98,27,27,"#DC9697",0,4.54,2.10060116455391,2.33746894578314,0.275510204081633
"918","E004-DNase LTR7Y LTR7Y_g2","E004-DNase","LTR7Y",198,"LTR7Y_g2","Node2/100",84,2,2,"#B6DB77",1.9,4.61,2.04443072019987,-0.903038270112912,0.0238095238095238
"919","E004-DNase LTR7Y LTR7Y_g3","E004-DNase","LTR7Y",198,"LTR7Y_g3","Node38/100",12,6,6,"#A3D1D2",0,0.9,1.03961919990354,1.88135550350138,0.5
"920","E004-DNase LTR7Y LTR7Y_U","E004-DNase","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.3,0.541229427257326,-0.37851162325373,0
"921","E004-H3K27ac LTR7 LTR7_g1","E004-H3K27ac","LTR7",2268,"LTR7_g1","Node1/",1436,298,298,"#D5A151",0,28.38,5.31013895840549,3.34723918341655,0.207520891364903
"922","E004-H3K27ac LTR7 LTR7_g10","E004-H3K27ac","LTR7",2268,"LTR7_g10","Node56/97",13,6,6,"#7F9781",0,0.13,0.337997668989631,2.63103214941714,0.461538461538462
"923","E004-H3K27ac LTR7 LTR7_g11","E004-H3K27ac","LTR7",2268,"LTR7_g11","Node115/96",12,2,2,"#5FE7CC",0.02,0.18,0.411452219939241,1.34617564113404,0.166666666666667
"924","E004-H3K27ac LTR7 LTR7_g12","E004-H3K27ac","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.48,0.643224201765896,-0.565597175854225,0
"925","E004-H3K27ac LTR7 LTR7_g13","E004-H3K27ac","LTR7",2268,"LTR7_g13","Node457/98",12,3,3,"#84D8E3",0,0.19,0.442559132612339,1.74903842646678,0.25
"926","E004-H3K27ac LTR7 LTR7_g14","E004-H3K27ac","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.4,0.586032715327688,-0.485426827170242,0
"927","E004-H3K27ac LTR7 LTR7_g15","E004-H3K27ac","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.35,0.625630994607957,-0.432959407276106,0
"928","E004-H3K27ac LTR7 LTR7_g16","E004-H3K27ac","LTR7",2268,"LTR7_g16","Node406/99",10,2,2,"#DB5D5D",0.04,0.22,0.462317395019238,1.29808135293299,0.2
"929","E004-H3K27ac LTR7 LTR7_g17","E004-H3K27ac","LTR7",2268,"LTR7_g17","Node482/97",10,2,2,"#D492D3",0.1,0.3,0.594588390010563,1.20645087746743,0.2
"930","E004-H3K27ac LTR7 LTR7_g18","E004-H3K27ac","LTR7",2268,"LTR7_g18","Node77/99",10,1,1,"#5AD67F",0.4,0.22,0.483672817035849,0.713118852211838,0.1
"931","E004-H3K27ac LTR7 LTR7_g2","E004-H3K27ac","LTR7",2268,"LTR7_g2","Node218/99",509,57,57,"#7F70D8",0,9.55,2.95547770839986,2.45880990130775,0.111984282907662
"932","E004-H3K27ac LTR7 LTR7_g3","E004-H3K27ac","LTR7",2268,"LTR7_g3","Node219/96",85,15,15,"#E0A2A3",0,2.01,1.52749216797741,2.41023651301502,0.176470588235294
"933","E004-H3K27ac LTR7 LTR7_g4","E004-H3K27ac","LTR7",2268,"LTR7_g4","Node419/100",45,2,2,"#76EB41",0.56,1.03,0.968754276627902,0.563482773310704,0.0444444444444444
"934","E004-H3K27ac LTR7 LTR7_g5","E004-H3K27ac","LTR7",2268,"LTR7_g5","Node2/96",24,1,1,"#DC5AC5",0.9,0.54,0.673000217629454,0.377069649079823,0.0416666666666667
"935","E004-H3K27ac LTR7 LTR7_g6","E004-H3K27ac","LTR7",2268,"LTR7_g6","Node154/98",20,4,4,"#B1E779",0,0.28,0.55194788218315,1.96578428466209,0.2
"936","E004-H3K27ac LTR7 LTR7_g7","E004-H3K27ac","LTR7",2268,"LTR7_g7","Node399/97",18,4,4,"#7C9DD0",0,0.4,0.619546918189723,1.83650126771712,0.222222222222222
"937","E004-H3K27ac LTR7 LTR7_g8","E004-H3K27ac","LTR7",2268,"LTR7_g8","Node247/97",16,3,3,"#DADFCD",0,0.21,0.456048021572069,1.72499295250013,0.1875
"938","E004-H3K27ac LTR7 LTR7_g9","E004-H3K27ac","LTR7",2268,"LTR7_g9","Node395/98",13,3,3,"#B2E9BA",0,0.36,0.52261966393479,1.55639334852439,0.230769230769231
"939","E004-H3K27ac LTR7 LTR7_U","E004-H3K27ac","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.03,0.171446607997765,-0.0426443374084937,0
"940","E004-H3K27ac LTR7B LTR7B_g1","E004-H3K27ac","LTR7B",693,"LTR7B_g1","Node5/98",439,13,13,"#DC84C3",1.16,13.3,3.3257489473209,-0.0305883198334231,0.0296127562642369
"941","E004-H3K27ac LTR7B LTR7B_g2","E004-H3K27ac","LTR7B",693,"LTR7B_g2","Node74/100",89,2,2,"#D5D278",1.5,2.39,1.33253764136574,-0.176322772640463,0.0224719101123595
"942","E004-H3K27ac LTR7B LTR7B_g3","E004-H3K27ac","LTR7B",693,"LTR7B_g3","Node2/96",47,2,2,"#8D9CD8",0.9,1.61,1.23005296757103,0.200912693925996,0.0425531914893617
"943","E004-H3K27ac LTR7B LTR7B_g4","E004-H3K27ac","LTR7B",693,"LTR7B_g4","Node161/98",38,1,1,"#B452DB",1.02,0.65,0.743660072230789,0.277533975528909,0.0263157894736842
"944","E004-H3K27ac LTR7B LTR7B_g5","E004-H3K27ac","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.83,0.954045082898088,-0.871843648509318,0
"945","E004-H3K27ac LTR7B LTR7B_g6","E004-H3K27ac","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.33,0.636515133481926,-0.411426245726465,0
"946","E004-H3K27ac LTR7B LTR7B_g7","E004-H3K27ac","LTR7B",693,"LTR7B_g7","Node75/96",12,1,1,"#D8806A",0.54,0.3,0.522232967867093,0.62148837674627,0.0833333333333333
"947","E004-H3K27ac LTR7B LTR7B_U","E004-H3K27ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.84,0.861288675078328,-0.879705766282288,0
"948","E004-H3K27ac LTR7C LTR7C_g1","E004-H3K27ac","LTR7C",284,"LTR7C_g1","Node25/98",85,4,4,"#DAD25C",0.22,1.81,1.30805584781771,0.831357964441161,0.0470588235294118
"949","E004-H3K27ac LTR7C LTR7C_g2","E004-H3K27ac","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,1.34,1.13902315049947,-1.22650852980868,0
"950","E004-H3K27ac LTR7C LTR7C_g3","E004-H3K27ac","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.74,0.799242065201701,-0.799087306074004,0
"951","E004-H3K27ac LTR7C LTR7C_g4","E004-H3K27ac","LTR7C",284,"LTR7C_g4","Node71/98",23,4,4,"#CFC6CF",0,0.65,0.808727645156516,1.59946207041627,0.173913043478261
"952","E004-H3K27ac LTR7C LTR7C_g5","E004-H3K27ac","LTR7C",284,"LTR7C_g5","Node9/100",22,2,2,"#7CDCD3",0.4,0.86,0.864799854231479,0.68965987938785,0.0909090909090909
"953","E004-H3K27ac LTR7C LTR7C_g6","E004-H3K27ac","LTR7C",284,"LTR7C_g6","Node82/97",14,1,1,"#B452DA",1.04,0.69,0.761378335452861,0.24297675349254,0.0714285714285714
"954","E004-H3K27ac LTR7C LTR7C_g7","E004-H3K27ac","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.53,0.61059666133077,-0.613531652917927,0
"955","E004-H3K27ac LTR7C LTR7C_g8","E004-H3K27ac","LTR7C",284,"LTR7C_g8","Node86/98",10,1,1,"#8696D7",0.48,0.27,0.509604719068584,0.655171503002559,0.1
"956","E004-H3K27ac LTR7C LTR7C_U","E004-H3K27ac","LTR7C",284,"LTR7C_U","Ungrouped",43,4,4,"black",0.06,1.2,1.04446593573419,1.18442457113743,0.0930232558139535
"957","E004-H3K27ac LTR7Y LTR7Y_g1","E004-H3K27ac","LTR7Y",198,"LTR7Y_g1","Node19/100",98,6,6,"#DC9697",0.02,1.81,1.41916891314614,1.3167847916114,0.0612244897959184
"958","E004-H3K27ac LTR7Y LTR7Y_g2","E004-H3K27ac","LTR7Y",198,"LTR7Y_g2","Node2/100",84,2,2,"#B6DB77",1.16,2.08,1.39029827480627,-0.0379678501990205,0.0238095238095238
"959","E004-H3K27ac LTR7Y LTR7Y_g3","E004-H3K27ac","LTR7Y",198,"LTR7Y_g3","Node38/100",12,1,1,"#A3D1D2",0.7,0.38,0.546430104025994,0.535331732996556,0.0833333333333333
"960","E004-H3K27ac LTR7Y LTR7Y_U","E004-H3K27ac","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.14,0.42687494916219,-0.189033824390017,0
"961","E005-DNase LTR7 LTR7_g1","E005-DNase","LTR7",2268,"LTR7_g1","Node1/",1436,70,70,"#D5A151",0,44.93,6.15991440318333,0.628382241058463,0.0487465181058496
"962","E005-DNase LTR7 LTR7_g10","E005-DNase","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.27,0.565953205047052,-0.344828496997441,0
"963","E005-DNase LTR7 LTR7_g11","E005-DNase","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.41,0.604611904907235,-0.495695162624069,0
"964","E005-DNase LTR7 LTR7_g12","E005-DNase","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.63,0.824559876478955,-0.704871964456353,0
"965","E005-DNase LTR7 LTR7_g13","E005-DNase","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.37,0.544114515576093,-0.454175893185802,0
"966","E005-DNase LTR7 LTR7_g14","E005-DNase","LTR7",2268,"LTR7_g14","Node65/99",12,1,1,"#D9DF4E",0.8,0.52,0.717459040466754,0.395928676331139,0.0833333333333333
"967","E005-DNase LTR7 LTR7_g15","E005-DNase","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.39,0.665073854788498,-0.475084882948783,0
"968","E005-DNase LTR7 LTR7_g16","E005-DNase","LTR7",2268,"LTR7_g16","Node406/99",10,1,1,"#DB5D5D",0.64,0.38,0.599326221011495,0.535331732996556,0.1
"969","E005-DNase LTR7 LTR7_g17","E005-DNase","LTR7",2268,"LTR7_g17","Node482/97",10,1,1,"#D492D3",0.62,0.38,0.615949624071595,0.535331732996556,0.1
"970","E005-DNase LTR7 LTR7_g18","E005-DNase","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.42,0.638495706858525,-0.505890929729957,0
"971","E005-DNase LTR7 LTR7_g2","E005-DNase","LTR7",2268,"LTR7_g2","Node218/99",509,5,5,"#7F70D8",2,15.57,3.86712379742962,-1.46553919672557,0.00982318271119843
"972","E005-DNase LTR7 LTR7_g3","E005-DNase","LTR7",2268,"LTR7_g3","Node219/96",85,1,1,"#E0A2A3",1.98,3.33,1.66396751133785,-1.114367024952,0.0117647058823529
"973","E005-DNase LTR7 LTR7_g4","E005-DNase","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,1.48,1.24300060541035,-1.31034012061215,0
"974","E005-DNase LTR7 LTR7_g5","E005-DNase","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,1.01,0.969171259010981,-1.0071955014042,0
"975","E005-DNase LTR7 LTR7_g6","E005-DNase","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.5,0.674199862463242,-0.584962500721156,0
"976","E005-DNase LTR7 LTR7_g7","E005-DNase","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.71,0.807727826946826,-0.773996325111173,0
"977","E005-DNase LTR7 LTR7_g8","E005-DNase","LTR7",2268,"LTR7_g8","Node247/97",16,0,0,"#DADFCD",2,0.68,0.802521279493824,-0.748461233004036,0
"978","E005-DNase LTR7 LTR7_g9","E005-DNase","LTR7",2268,"LTR7_g9","Node395/98",13,3,3,"#B2E9BA",0,0.46,0.657820091459111,1.45403163089471,0.230769230769231
"979","E005-DNase LTR7 LTR7_U","E005-DNase","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.04,0.196946385566932,-0.0565835283663676,0
"980","E005-DNase LTR7B LTR7B_g1","E005-DNase","LTR7B",693,"LTR7B_g1","Node5/98",439,10,10,"#DC84C3",2,19.49,4.23190145194685,-0.897416460599225,0.0227790432801822
"981","E005-DNase LTR7B LTR7B_g2","E005-DNase","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,3.53,1.86111186491768,-2.17951105027151,0
"982","E005-DNase LTR7B LTR7B_g3","E005-DNase","LTR7B",693,"LTR7B_g3","Node2/96",47,3,3,"#8D9CD8",0.82,2.39,1.46263219207459,0.238714726638381,0.0638297872340425
"983","E005-DNase LTR7B LTR7B_g4","E005-DNase","LTR7B",693,"LTR7B_g4","Node161/98",38,1,1,"#B452DB",1.28,0.89,0.851558286408814,0.081613765553652,0.0263157894736842
"984","E005-DNase LTR7B LTR7B_g5","E005-DNase","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,1.2,0.984731927834662,-1.13750352374993,0
"985","E005-DNase LTR7B LTR7B_g6","E005-DNase","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.51,0.674124947205223,-0.594548549550354,0
"986","E005-DNase LTR7B LTR7B_g7","E005-DNase","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.43,0.685418105828829,-0.516015147003665,0
"987","E005-DNase LTR7B LTR7B_U","E005-DNase","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,1.06,0.962110474767096,-1.04264433740849,0
"988","E005-DNase LTR7C LTR7C_g1","E005-DNase","LTR7C",284,"LTR7C_g1","Node25/98",85,13,13,"#DAD25C",0,2.92,1.7389187398606,1.83650126771712,0.152941176470588
"989","E005-DNase LTR7C LTR7C_g2","E005-DNase","LTR7C",284,"LTR7C_g2","Node21/100",47,11,11,"#D88269",0,2.41,1.42909874827572,1.81519076147171,0.234042553191489
"990","E005-DNase LTR7C LTR7C_g3","E005-DNase","LTR7C",284,"LTR7C_g3","Node59/99",28,18,18,"#C5D9A4",0,1.15,1.0286305498481,3.14359085362885,0.642857142857143
"991","E005-DNase LTR7C LTR7C_g4","E005-DNase","LTR7C",284,"LTR7C_g4","Node71/98",23,5,5,"#CFC6CF",0,1.09,1.06453385255347,1.521459558415,0.217391304347826
"992","E005-DNase LTR7C LTR7C_g5","E005-DNase","LTR7C",284,"LTR7C_g5","Node9/100",22,9,9,"#7CDCD3",0,1.15,0.946818169695029,2.21759143507263,0.409090909090909
"993","E005-DNase LTR7C LTR7C_g6","E005-DNase","LTR7C",284,"LTR7C_g6","Node82/97",14,9,9,"#B452DA",0,1.27,1.05270215074437,2.13923579737117,0.642857142857143
"994","E005-DNase LTR7C LTR7C_g7","E005-DNase","LTR7C",284,"LTR7C_g7","Node70/100",12,4,4,"#7EE36C",0,0.64,0.772245839330738,1.608232280044,0.333333333333333
"995","E005-DNase LTR7C LTR7C_g8","E005-DNase","LTR7C",284,"LTR7C_g8","Node86/98",10,6,6,"#8696D7",0,0.39,0.566666666666667,2.33227003910882,0.6
"996","E005-DNase LTR7C LTR7C_U","E005-DNase","LTR7C",284,"LTR7C_U","Ungrouped",43,16,16,"black",0,1.77,1.24604424585416,2.61757686497588,0.372093023255814
"997","E005-DNase LTR7Y LTR7Y_g1","E005-DNase","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,3.52,1.80616229121921,-2.17632277264046,0
"998","E005-DNase LTR7Y LTR7Y_g2","E005-DNase","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,3.23,2.06390333341874,-2.08065766334522,0
"999","E005-DNase LTR7Y LTR7Y_g3","E005-DNase","LTR7Y",198,"LTR7Y_g3","Node38/100",12,1,1,"#A3D1D2",1.02,0.62,0.693111852736656,0.3040061868901,0.0833333333333333
"1000","E005-DNase LTR7Y LTR7Y_U","E005-DNase","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.23,0.468287229478799,-0.298658315564515,0
